57_166245_0003|אויב די אינפארמאציע דארט איז ריכטיג, איז עס איינע פון די גרעסטע ליעקס אויף רעגירונג אידענטיטעט דאקומענטן אין צפון אמעריקע,|ɔjb də ˈinfarmaʦiə dɔrt iz rˈixtiɡ, iz ɛs ˈajnə fin də ɡrˈɛstə lˈiəks oʊf rəɡˈirinɡ ˈidəntitət dˈakiməntn in ʦufn amˈɛrikə,
57_166248_0001|יוניאן פירער אין איראן זאגן אז די יעצטיגע אומשטענד וויאזוי זאכן זענען קען נישט פארזעצן, און אויב ס'גייט נישט קומען א טויש וועלן די פראפעסארן זיין געצוואונגען צו גיין אויף סטרייק.|jˈinian fˈirər in irˈan zuɡn az də jˈɛʦtiɡə ˈimʃtənd vizˈɔj zaxn zˈɛnən kɛn niʃt farzˈɛʦn, in ɔjb sɡajt niʃt kˈimən a tɔjʃ vɛln də frˈafəsarn zaːn ɡəʦvˈinɡən ʦi ɡajn oʊf strajk.
57_166252_0002|ווי ס'קוקט יעצט אויס, וועלן די אדמו"רים אנקומען נאך איינס אזייגער מיטאג צום ווייסן הויז.|vi skikt jɛʦt oʊs, vɛln də ˈaləf dˈuləd mɛm vuv rajʃ jid mɛm ˈunkimən nux ajns ˈazajɡər mˈitaɡ ʦim vajsn hoʊz.
57_166259_0003|די זיצונג איז געקומען נאכדעם וואס ווייזנפעלד האט געהאט געשריבן אן אימעיל צו זיינע קאלעגן אז זיין אויבערהאר, מסעוואסווי, האט אים ארויסגעגעבן אנווייזונגען צו גריבלען און טרעפן פארלעצונגען באגאנגען דורכ'ן פרעזידענט.|də zˈiʦinɡ iz ɡəkˈimən nuxdˈejm vus vˈajznfəld hut ɡəhˈat ɡəʃrˈibn un imˈejl ʦi zˈaːnə kˈaləɡn az zaːn ˈɔjbərhar, msˈɛvasvi, hut ejm arˈoʊzɡəɡejbn ˈanvajzinɡən ʦi ɡrˈiblən in trɛfn farlˈɛʦinɡən baɡˈanɡən dˈurəxn prəzidˈɛnt.
57_166260_0004|אויב ס'איז ריכטיג, ציט ער שטריכן צו א סטעיטמענט עטליכע טעג צוריק דורך אוקראינע פראסעקיוטערס וועלכע האבן באשולדיגט ווארפאקאוויטש אויף א רוסישע מיסיל אטאקע צוויי יאר צוריק אויף א קינדער שפיטול אין קיעוו.|ɔjb siz rˈixtiɡ, ʦit ɛr ʃtrixn ʦi a stajtmˈɛnt ˈɛtləxə tejɡ ʦirˈik dˈɔrəx ˈikraːnə frˈasəkjitərs vˈɛlxə hubn baʃˈildiɡt vˈarfakaviʧ oʊf a rˈisiʃə mˈisil ˈatakə ʦvaj jur ʦirˈik oʊf a kˈindər ʃpˈitil in kˈiəv.
57_166262_0001|אין די יעצטיגע מינוטן זענען די רבנים ואדמו"רים שליט"א, מן מלכי רבנן, אנגעקומען צום בית המלכות אין עיר הבירה וואשינגטאן צו די היסטארישע באזוך ביים אמעריקאנער פרעזידענט דאנאלד טראמפ.|in də jˈɛʦtiɡə mˈinitn zˈɛnən də rˈabunim vuv ˈaləf dˈuləd mɛm vuv rajʃ jid mɛm ʃlˈitə, min mlxi rabˈunun, ˈunɡəkimən ʦim bajs hamˈalxis in ajr hbˈirə vˈaʃinɡtan ʦi də hˈistariʃə bazˈix bam amərˈikanər prəzidˈɛnt dˈanald trɔmp.
57_166262_0002|די רבנים שליט"א, אין באגלייטונג פון אן ענגע צאל מקורבים ואמוני בית, ווערן יעצט אריינגעפירט אין די געביידעס פון די ווייסע הויז, און ביז א קורצע צייט וועט זיך אנהייבן די רייע זיצונגען מיט די ווייסע הויז שטאב, און דערנאך די היסטארישע פריוואטע זיצונג מיטן פרעזידענט.|də rˈabunim ʃlˈitə, in baɡlˈajtinɡ fin un ˈɛnɡə ʦal mkˈirbim ˈiamini bajs, virn jɛʦt arˈaːnɡəfirt in də ɡəbˈajdəs fin də vˈajsə hoʊz, in biz a kˈirʦə ʦaːt vɛt zix ˈunhajbn də rˈajə zˈiʦinɡən mit də vˈajsə hoʊz ʃtab, in dərnˈux də hˈistariʃə frˈivatə zˈiʦinɡ mitn prəzidˈɛnt.
57_166262_0003|אידן איבער די וועלט האפן אז די רבנים שליט"א וועלן טרעפן אן אוזן קשבת ביים פרעזידענט און זיינע געהילפן, לטובת צרכי עמך ישראל המרובים, "ונתת לב המלכות ושרים ויועצים עלינו לטובה".|jidn ˈibər də vɛlt hafn az də rˈabunim ʃlˈitə vɛln trɛfn un izn kʃˈabəs bam prəzidˈɛnt in zˈaːnə ɡəhˈilfn, lˈɛtɔjvəs ʦrxi ˈamxu jisrˈuəl hmrˈibim, vnusˈatu lajv hamˈalxis ˈiʃrim ˈɔjiəʦim ulˈajni lətˈɔjvə
57_166267_0001|א בעלגישע ארבעטער יוניאן זאגט אז זיי גייען ווייטער סטרייקן ביי בריסל עירליינס איבער דעם וואס די אויטאריטעטן קומען נישט נאך א פארלאנג פון האבן מער שטאב אויף פליגערס וואס פארן קיין ארץ ישראל.|a bˈɛlɡiʃə ˈarbətər jˈinian zuɡt az zaj ɡˈajən vˈaːtər strajkn baː brisl ˈajrlajns ˈibər dejm vus də ˈɔjtaritətn kˈimən niʃt nux a farlˈaːnɡ fin hubn mɛr ʃtab oʊf flˈiɡərs vus farn kan ˈɛrəʦ jisrˈuəl.
57_166267_0002|די עירליין האט באנייעט רייזעס קיין ארץ ישראל מיט פונקט א חודש צוריק, נאכדעם וואס פאר פינף חדשים האבן זיי נישט געהאט קיין שום פלי רייזעס אהין.|də ˈajrlajn hut banˈajət rˈajzəs kan ˈɛrəʦ jisrˈuəl mit pinkt a xˈɔjdəʃ ʦirˈik, nuxdˈejm vus far finf xadˈuʃim hubn zaj niʃt ɡəhˈat kan ʃim fli rˈajzəs ahˈin.
57_166268_0000|דאנערשטאג נצבים וילך, צען מינוט נאך צוויי נאכמיטאג. אין די יעצטיגע מינוטן גייט זיך אנהייבן די זיצונג אין די רוזעוועלט צימער פונעם ווייסן הויז, וואו די רבנים ואדמו"רים שליט"א,|dˈanərʃtaɡ niʦˈuvim vaˈajiləx, ʦɛn minˈit nux ʦvaj nˈaxmitaɡ. in də jˈɛʦtiɡə mˈinitn ɡajt zix ˈunhajbn də zˈiʦinɡ in də rˈizəvəlt ʦˈimər fˈinəm vajsn hoʊz, vi də rˈabunim vuv ˈaləf dˈuləd mɛm vuv rajʃ jid mɛm ʃlˈitə,
57_166268_0003|וואו עסקנים געבן איבער, ווערן די רבנים שליט"א אויפגענומען מיט א געוואלדיגע שעצונג און כבוד.|vi ˈɛsknim ɡejbn ˈibər, virn də rˈabunim ʃlˈitə ˈoʊfɡənimən mit a ɡəvˈaldiɡə ʃˈɛʦinɡ in kˈuvəd.
57_166268_0004|די זיצונג הייבט זיך אן אין א פאזיטיווע שטימונג ביי וועלכע מ'האפט צו קענען אויסשמועסן די וויכטיגע נושאים פון די געברויכן ביים חרדי'שן ציבור.|də zˈiʦinɡ hajbt zix un in a fˈazitivə ʃtˈiminɡ baː vˈɛlxə mhaft ʦi kˈɛnən ˈoʊsʃmiəsn də vˈixtiɡə nˈɔjsim fin də ɡəbrˈoʊxn bam xrdiʃn ʦˈibər.
57_166273_0001|מארגעדזש ראטעס אין אמעריקע זענען ווידער אמאל געשטיגן די וואך, רייכנדיג די העכסטע שטאפל אין מער ווי א יאר.|mˈarɡəʤ rˈatəs in amˈɛrikə zˈɛnən vˈidər amˈul ɡəʃtˈiɡn də vɔx, rˈajxndiɡ də hˈɛxstə ʃtafl in mɛr vi a jur.
57_166274_0002|לויט די באריכטן זענען זיי באזארגט אז איראן וועט מעגליך פרובירן דורכצופירן אטאקעס איבער די וועלט, נקמה צו נעמען אויף אנדערע וועגן אין מדינת ישראל,|loʊt də barˈixtn zˈɛnən zaj bazˈarɡt az irˈan vɛt mˈejɡləx prˈibirn dˈirxʦifirn ˈatakəs ˈibər də vɛlt, nkˈumə ʦi nˈɛmən oʊf ˈandərə vejɡn in mdˈinas jisrˈuəl,
57_166274_0003|און שיקן דערמיט א מעסעדזש פאר מדינת ישראל פירער. די באריכטן קומען אין א צייט וואס מ'גייט אריין אין די וואכן פון ימים טובים.|in ʃikn dərmˈit a mˈɛsəʤ far mdˈinas jisrˈuəl fˈirər. də barˈixtn kˈimən in a ʦaːt vus mɡajt arˈaːn in də vɔxn fin ˈimim tˈibim.
57_166274_0004|אזוי אויך דערנענטערט זיך דער דריטער יארטאג פון די שמיני עצרת אטאקעס.|azˈɔj ɔjx dərnˈɛntərt zix dɛr drˈitər jˈartaɡ fin də ʃmˈini aʦˈɛrɛs ˈatakəs.
57_166275_0001|די יעצטיגע מינוטן וועלן זיכער פאראייביגט ווערן אין די היסטאריע פון כלל ישראל, ווען די רבנים ואדמו"רים שליט"א ווערן אריינגעפירט צו די אוועל אפיס אין די ווייסע הויז צום פריוואטע זיצונג מיט פרעזידענט טראמפ.|də jˈɛʦtiɡə mˈinitn vɛln zˈixər farˈajbiɡt virn in də hˈistariə fin klal jisrˈuəl, vɛn də rˈabunim vuv ˈaləf dˈuləd mɛm vuv rajʃ jid mɛm ʃlˈitə virn arˈaːnɡəfirt ʦi də ˈavəl ˈɔfis in də vˈajsə hoʊz ʦim frˈivatə zˈiʦinɡ mit prəzidˈɛnt trɔmp.
57_166275_0003|יעצט גייט זיך אנהייבן די היסטארישע זיצונג פריוואט מיט'ן פרעזידענט, און ווי די געציילטע עסקנים וואס געפינען זיך אין וואשינגטאן, איז דער פרעזידענט שטארק איבערגענומען, גרייטנדיג זיך צו טרעפן מיט די רבנים ומנהיגים פון די גרויסע קהילות פונעם חרדי'שן ציבור אין אמעריקע.|jɛʦt ɡajt zix ˈunhajbn də hˈistariʃə zˈiʦinɡ frˈivat mitn prəzidˈɛnt, in vi də ɡəʦˈajltə ˈɛsknim vus ɡəfˈinən zix in vˈaʃinɡtan, iz dɛr prəzidˈɛnt ʃtark ˈibərɡənimən, ɡrˈajtndiɡ zix ʦi trɛfn mit də rˈabunim ˈimnhiɡim fin də ɡrˈɔjsə kəhˈilɔjs fˈinəm xrdiʃn ʦˈibər in amˈɛrikə.
57_166275_0004|די זיצונג גייט זיך אנהייבן מיט פארזאגן די תפילה פון הנותן תשועה למלכים.|də zˈiʦinɡ ɡajt zix ˈunhajbn mit farzˈuɡn də tfˈilə fin hanˈɔjsajn ʧˈiə lmlxim.
57_166282_0003|דורכאויס די צייט האבן די רבנים שליט"א אויפגעברענגט א צאל וויכטיגע אנגעלעגנהייטן מיט וואס דער פרעזידענט קען ווייטער זיין בייהילפיג פאר'ן היימישן ציבור.|dˈirxoʊs də ʦaːt hubn də rˈabunim ʃlˈitə ˈoʊfɡəbrənɡt a ʦal vˈixtiɡə ˈanɡələɡnhaːtn mit vus dɛr prəzidˈɛnt kɛn vˈaːtər zaːn bˈajhilfiɡ farn hˈajmiʃn ʦˈibər.
57_166282_0004|ס'איז געווען איינדרוקספול מיטצוהאלטן די שטארקע אינטערעסע וואס דער פרעזידענט האט ארויסגעצייגט, מיט א ווארימע פארשפרעכונג אז ער וועט ווייטער שטיין אין פארבינדונג צו מאכן זיכער אז אידן אין אמעריקע און איבער די וועלט קענען לעבן בשלום ובמנוחה אן קיין שטער.|siz ɡəvˈejn ˈajndriksfil mˈitʦihaltn də ʃtˈarkə ˈintərəsə vus dɛr prəzidˈɛnt hut arˈoʊzɡəʦajɡt, mit a vˈarimə farʃprˈɛxinɡ az ɛr vɛt vˈaːtər ʃtajn in farbˈindinɡ ʦi maxn zˈixər az jidn in amˈɛrikə in ˈibər də vɛlt kˈɛnən lejbn bəʃˈuləm uvimnˈuxu un kan ʃtɛr.
57_166282_0006|די רבנים שליט"א פארלאזן יעצט די ווייסע הויז אויפ'ן וועג צו די לופטפעלד, פון וואו די פליגערס וועלן זיך הייבן ביז געציילטע מינוטן אויפ'ן וועג אהיים קיין ניו יארק און ניו דזשערסי.|də rˈabunim ʃlˈitə farlˈuzn jɛʦt də vˈajsə hoʊz afn vejɡ ʦi də lˈiftfəld, fin vi də flˈiɡərs vɛln zix hajbn biz ɡəʦˈajltə mˈinitn afn vejɡ ahˈajm kan nju jɔrk in nju ʤˈɛrsi.
57_166287_0003|דער וועבזייטל זעלבסט געבט צוערשט דעם אנזען ווי א לעגיטימע אידישע וועבזייטל, אבער ווען מ'הייבט אן מער נישטערן דערין קומט ארויף שרעקליכע מיסיאנערישע מאטריאל,|dɛr vˈɛbzajtl zɛlbst ɡɛbt ʦˈiərʃt dejm ˈunzejn vi a lˈɛɡitimə jˈidiʃə vˈɛbzajtl, ˈɔbər vɛn mhajbt un mɛr nˈiʃtərn dərˈin kimt arˈoʊf ʃrˈɛkləxə mˈisianəriʃə mˈatrial,
57_166288_0001|ניו יארק סיטי האט בייגעוואוינט אן ערנסטע רעדוקציע פון ערנסטע פארברעכנס דורכאויס חודש אויגוסט למספרם.|nju jɔrk sˈiti hut bˈajɡəvɔjnt un ˈɛrnstə rˈɛdikʦiə fin ˈɛrnstə farbrˈɛxns dˈirxoʊs xˈɔjdəʃ ˈɔjɡist lmispˈurum.
57_166289_0001|מדינת ישראל'ס פרעמיער מיניסטער שטייט אויס שארפע קריטיק נאך א באריכט איז ארויסגעקומען וואס לויטעט אז אויפ'ן צופרי פון די שרעקליכע שמיני עצרת אטאקעס האט ער נישט גערעדט מיט די הויפט פון די מיליטער ביז ארום דריי שעה נאכדעם וואס ער איז אויפגעשטאנען.|mdˈinas ˈiʃrals frˈɛmiər minˈistər ʃtajt oʊs ʃˈarfə krˈitik nux a barˈixt iz arˈoʊzɡəkimən vus lˈɔjtət az afn ʦˈifri fin də ʃrˈɛkləxə ʃmˈini aʦˈɛrɛs ˈatakəs hut ɛr niʃt ɡərˈɛt mit də hɔjft fin də mˈilitər biz arˈim draj ʃu nuxdˈejm vus ɛr iz ˈɔjfɡəʃtanən.
57_166289_0003|די אפיס פון נתניהו האט באשטעטיגט די ווארהייט פון דעם באריכט, און האט אין רעאקציע ארויסגעשטעלט פילע דעטאלן פון זיין סקעדזשועל יענע פאר שעה, צו ווייזן אז דורכאויס די פאר שעה איז ער געווען אין פארבינדונג מיט פיל אנדערע, אריינגערעכנט דעם דעפענס מיניסטער.|də ˈɔfis fin nsnˈihi hut baʃtˈɛtiɡt də vˈarhaːt fin dejm barˈixt, in hut in rˈɛakʦiə arˈoʊzɡəʃtəlt fˈilə dˈɛtaln fin zaːn skˈɛʤiəl jˈɛnə far ʃu, ʦi vajzn az dˈirxoʊs də far ʃu iz ɛr ɡəvˈejn in farbˈindinɡ mit fil ˈandərə, arˈaːnɡərəxnt dejm dˈɛfəns minˈistər.
57_166298_0003|גאזאלין איז אויך אומגעווענליך טייער, גרייכנדיג צו פיר דאלאר און פערצן צענט א גאלאן, אבער וויצע פרעזידענט ווען זאגט אז שולדיג אויף דעם איז איראן פאר די אטאקעס אויף שיפן אין די הארמוז.|ɡˈazalin iz ɔjx ˈimɡəvənləx tˈajər, ɡrˈajxndiɡ ʦi fir dˈɔlar in fɛrʦn ʦɛnt a ɡˈalan, ˈɔbər vˈiʦə prəzidˈɛnt vɛn zuɡt az ʃˈildiɡ oʊf dejm iz irˈan far də ˈatakəs oʊf ʃifn in də hˈarmiz.
57_166299_0002|די אמאנער באאמטע האבן געזאגט אז איראן'ס פריערדיגע סטעיטמענטס אז ס'איז דא אן אפמאך איבער די הארמוז זענען נישט ריכטיג, און אמאן וויל נישט רעכענען קיין געלט פון שיפן וואס פארן אריבער.|də amˈanər baˈamtə hubn ɡəzˈuɡt az ˈirans frˈiərdiɡə stajtmˈɛnʦ az siz du un ˈupmax ˈibər də hˈarmiz zˈɛnən niʃt rˈixtiɡ, in ˈaman vil niʃt rˈɛxənən kan ɡɛlt fin ʃifn vus farn arˈibər.
57_166299_0003|די פרישע ריס צווישן איראן און אמאן קומט נאך וואס פרעזידענט טראמפ האט געהאט געסטראשעט צו אטאקירן אמאן אויב וועלן זיי איינגיין אויף א דיעל מיט איראן צו בעטן טאלס.|də frˈiʃə ris ʦviʃn irˈan in ˈaman kimt nux vus prəzidˈɛnt trɔmp hut ɡəhˈat ɡəstrˈaʃət ʦi ˈatakirn ˈaman ɔjb vɛln zaj ˈaːnɡajn oʊf a dˈiəl mit irˈan ʦi bejtn tals.
57_166301_0001|איז ארויף מיט א שאצונג אז איראן האט פארלוירן גאר אסאך פון אירע מעגליכקייטן צו האלטן קאנטראל אויף די הארמוז וואסער וועג און דארט אראפלייגן מינעס.|iz arˈoʊf mit a ʃˈaʦinɡ az irˈan hut farlˈɔjrn ɡur ˈasax fin ˈirə mˈɛɡlixkaːtn ʦi haltn kˈantral oʊf də hˈarmiz vˈasər vejɡ in dɔrt arˈuplajɡn mˈinəs.
57_166301_0002|די גרופע ווייזט אן צווישן אנדערע אויף דעם וואס מ'זעט אז פילע אויל טאנקערס באווייזן דורכצוגיין די וואסער וועג,|də ɡrˈifə vajzt un ʦviʃn ˈandərə oʊf dejm vus mzejt az fˈilə ɔjl tˈankərs bavˈajzn dˈirxʦiɡajn də vˈasər vejɡ,
57_166301_0003|וואס באדייט אז איראן האט מער נישט די מעגליכקייט ווי אמאל צו שטערן שיפן פון דורכגיין.|vus badˈajt az irˈan hut mɛr niʃt də mˈɛɡlixkaːt vi amˈul ʦi ʃtɛrn ʃifn fin dˈirxɡajn.
184_165032_0000|ברוכים הבאים צו דעם דרעזנער שאלצא פראגראם, א וועכנטליכע שמועס איבער די נייעס, פרשה, און עניני דיומא.|brˈixim hbaːm ʦi dejm drˈɛznər ʃˈalʦa prˈɔɡram, a vˈɛxntləxə ʃmˈiəs ˈibər də nˈaːjəs, pˈarʃə, in ˈɛnini djˈima.
184_165032_0002|יא, מיר שטייען ביי די מונטערשטע וואך פון קעמפ, ווען צענדליגער טויזנטער קינדער גרייטן זיך צו פראווען נאך איין שבת, און נאכדעם פארט מען צוריק אהיים, פריש פאר נאך א יאר.|ju, mir ʃtˈajən baː də mˈintərʃtə vɔx fin kɛmf, vɛn ʦəndlˈiɡər tˈoʊzntər kˈindər ɡrajtn zix ʦi prˈavən nux ajn ʃˈabəs, in nuxdˈejm fɔrt mɛn ʦirˈik ahˈajm, friʃ far nux a jur.
184_165032_0004|יא, ס'איז רחמנא ליצלן, אבער ס'איז זייער גוט. און מ'בעט, יא. די וואך שטייט דאך "אשת יפת תואר".|ju, siz raxamˈunu liʦln, ˈɔbər siz zˈajər ɡit. in mbɛt, ju. də vɔx ʃtajt dɔx ˈajʃəs jˈɛfəs tvar
184_165032_0006|דער איראנער רב איז געקומען, ס'איז געווען א הערליכע, הערליכע וויזיט.|dɛr irˈanər ruv iz ɡəkˈimən, siz ɡəvˈejn a hˈɛrləxə, hˈɛrləxə vˈizit.
184_165032_0007|ער איז געווען אזוי עמאציאנאל און איבערגענומען, ער האט עס נישט געקענט איבערקומען.|ɛr iz ɡəvˈejn azˈɔj ˈɛmaʦianal in ˈibərɡənimən, ɛr hut ɛs niʃt ɡəkˈɛnt ˈibərkimən.
184_165032_0008|פשוט ער האט נישט געקענט איבערקומען וואס מ'האט געמאכט פאר אים. יא, ס'איז געווען זייער א שיינע...|pˈuʃit ɛr hut niʃt ɡəkˈɛnt ˈibərkimən vus mhut ɡəmˈaxt far ejm. ju, siz ɡəvˈejn zˈajər a ʃˈajnə
184_165032_0009|קודם האט מען אים אפגעווארט מיט די קינדערלעך, מיט פאקלען און מיט פענער.|kˈɔjdəm hut mɛn ejm ˈupɡəvɔrt mit də kˈindərləx, mit fˈaklən in mit fˈɛnər.
184_165032_0010|און דער יונגל וואוינט דאך אין אן אנדערע פלאץ, ער וואוינט נישט אין א פלאץ וואו ער איז צוגעוואוינט צו דעם. ס'איז א מאמענט פאר'ן יונגל.|in dɛr jinɡl vɔjnt dɔx in un ˈandərə plaːʦ, ɛr vɔjnt niʃt in a plaːʦ vi ɛr iz ʦˈiɡəvɔjnt ʦi dejm. siz a mamˈɛnt farn jinɡl.
184_165032_0011|און גראדע פון אונז איז ער געפארן צו קוטשער'ס, דא נעבן אונז.|in ɡrˈadə fin inz iz ɛr ɡəfˈarn ʦi kˈiʧərs, du nɛbn inz.
184_165032_0012|איז ער אריינגעקומען, מ'האט געזינגען ניגונים, נאכדעם האבן מיר געגראמט פאר אים.|iz ɛr arˈaːnɡəkimən, mhut ɡəzˈinɡən niɡˈinim, nuxdˈejm hubn mir ɡəɡrˈamt far ejm.
184_165032_0013|און ער פארשטייט נישט קיין אידיש, ממש קיין ווארט נישט.|in ɛr farʃtˈajt niʃt kan jˈidiʃ, mˈamiʃ kan vɔrt niʃt.
184_165032_0014|סאו, ער פארשטייט לשון הקודש מיט ענגליש. סאו האב איך געזינגען פאר אים א ניגון אין ענגליש.|sɔ, ɛr farʃtˈajt luʃn hkidʃ mit ˈɛnɡliʃ. sɔ hub ix ɡəzˈinɡən far ejm a niɡn in ˈɛnɡliʃ.
184_165032_0016|און דער ניגון ברענגט ארויס אז די אידן, אין וועלכע שווערע מצב מ'איז, דער געפינט זיך אין אזא צעל דארטן אין די טונקל, אבער יעדער איינער ווייסט אז איין טאג גייט דער אייבערשטער אונז צוזאמנעמען אויף איין פלאץ.|in dɛr niɡn brɛnɡt arˈoʊs az də jidn, in vˈɛlxə ʃvˈɛrə mˈaʦəv miz, dɛr ɡəfˈint zix in azˈa ʦɛl dɔrtn in də tinkl, ˈɔbər jˈɛdər ˈajnər vajst az ajn tuɡ ɡajt dɛr ˈajbərʃtər inz ʦˈizamnəmən oʊf ajn plaːʦ.
184_165032_0017|און אינמיטן דעם ניגון האט ער אנגעהויבן צו וויינען, דער רב, אז ס'האט אונז געטאטשט.|in ˈinmitn dejm niɡn hut ɛr ˈunɡəhɔjbn ʦi vˈajnən, dɛr ruv, az səhˈut inz ɡətˈaʧt.
184_165032_0018|מ'האט געמאכט פאר אים אפאר שיינע זאכן, מ'האט געגראמט, און מ'האט געגעבן א מתנה פאר די בר מצוה בחור'ל.|mhut ɡəmˈaxt far ejm apˈur ʃˈajnə zaxn, mhut ɡəɡrˈamt, in mhut ɡəɡˈɛbn a matˈunə far də bar mˈiʦvə bˈuxirl.
184_165032_0019|איך ווייס נישט צו איך קען עס זאגן דא אין פובליק, אבער ס'איז א שיינע גרויסע לעגא סעט. זייער שיין, זייער שיין. דאס וועט ער נוצן.|ix vajs niʃt ʦi ix kɛn ɛs zuɡn du in fˈiblik, ˈɔbər siz a ʃˈajnə ɡrˈɔjsə lˈɛɡa sɛt. zˈajər ʃajn, zˈajər ʃajn. dus vɛt ɛr niʦn.
184_165032_0020|מיר האבן געמאכט ריסערטש פארדעם וואס ער וואלט געוואלט האבן, און חנוך לנער על פי דרכו. זייער שיין, גם כי יזקין לא יסור ממנה.|mir hubn ɡəmˈaxt rˈisərʧ fardˈejm vus ɛr vɔlt ɡəvˈɔlt hubn, in xˈanɔjx lnɛr al pi drxi. zˈajər ʃajn, ɡam ki ˈizkin lɔj isˈir mimˈunə.
184_165032_0021|וואס קען זיין ערגער ווי טרעטן אויף א לעגא אן א זאקן? און בויען, בויען, אמאל הייבט מען אן מיט בויען לעגא, און שפעטער בויט מען אידישקייט,|vus kɛn zaːn ˈɛrɡər vi trɛtn oʊf a lˈɛɡa un a zakn ? in bˈoʊən, bˈoʊən, amˈul hajbt mɛn un mit bˈoʊən lˈɛɡa, in ʃpˈejtər boʊt mɛn jˈidiʃkaːt,
184_165032_0022|מען בויט שטיבער, און מען בויט.|mɛn boʊt ʃtˈibər, in mɛn boʊt.
184_165032_0023|דער מסביר האט געזאגט אז ער קען נאר לשון הקודש. ר' נחמן ליווי, מיין ידיד, האט מיר דערמאנט אז אמאל האט א סאטמארער איד געהאט א גאסט,|dɛr mazbˈir hut ɡəzˈuɡt az ɛr kɛn nɔr luʃn hkidʃ. rajʃ nˈaxmən lˈivi, maːn jˈɛdid, hut mir dərmˈant az amˈul hut a sˈatmarər jid ɡəhˈat a ɡast,
184_165032_0024|א איד וואס האט נישט געקענט קיין אידיש, נישט קיין ענגליש, נאר לשון הקודש, און ביי קידוש פרייטאג צונאכטס פרעגט ער אים,|a jid vus hut niʃt ɡəkˈɛnt kan jˈidiʃ, niʃt kan ˈɛnɡliʃ, nɔr luʃn hkidʃ, in baː kˈidəʃ frˈaːtuɡ ʦˈinaxʦ frɛɡt ɛr ejm,
184_165032_0026|אבער ווען די מענטשן קענען נישט די שפראך, איז דא א דאקטער אין רפואה וואס ווען ער האט געדארפט טשעקן די פיבער, האט ער געזאגט,|ˈɔbər vɛn də mɛnʧn kˈɛnən niʃt də ʃprax, iz du a dˈaktər in rəfˈiə vus vɛn ɛr hut ɡədˈarft ʧɛkn də fˈibər, hut ɛr ɡəzˈuɡt,
184_165032_0027|"קריך ארויס דיין צונג." אדער אמאל איז געווען איינער, עפעס א בעל תשובה, א היימישער בעל תשובה, ער האט געוואלט עפעס פארציילן וועגן זיין טאטע. האט ער געזאגט,|krix arˈoʊs daːn ʦinɡ ˈɔdər amˈul iz ɡəvˈejn ˈajnər, ˈɛpəs a baːl ʧˈivə, a hˈajmiʃər baːl ʧˈivə, ɛr hut ɡəvˈɔlt ˈɛpəs farʦˈajln vejɡn zaːn tˈatə. hut ɛr ɡəzˈuɡt,
184_165032_0028|"וויאזוי זאגט מען 'דיין טאטע' אויף מיר?"|vizˈɔj zuɡt mɛn daːn tˈatə oʊf mir
184_165032_0029|למעשה, משה קליין האט אים געברענגט. משה קליין איז דאך דער ארומגעפארענער, דער רייזנדער, דער דיפלאמאט. א זון פון דעם בעל... זיין טאטע איז גאר א חשוב'ער איד. אט אזוי,|ləmˈaːsə, mˈɔjʃə klajn hut ejm ɡəbrˈɛnɡt. mˈɔjʃə klajn iz dɔx dɛr arˈimɡəfarənər, dɛr rˈajzndər, dɛr dˈiflamat. a zin fin dejm baːl zaːn tˈatə iz ɡur a xˈuʃivər jid. at azˈɔj,
184_165032_0030|יא, יא, יא. פון משה קליין... ניין, נישט געווען.|ju, ju, ju. fin mˈɔjʃə klajn najn, niʃt ɡəvˈejn.
184_165032_0031|פון משה קליין האט ער מיר געזאגט אז נאכדעם ווען ער איז אוועקגעגאנגען פון דא, ער האט נישט געקענט איבערקומען.|fin mˈɔjʃə klajn hut ɛr mir ɡəzˈuɡt az nuxdˈejm vɛn ɛr iz avˈɛkɡəɡanɡən fin du, ɛr hut niʃt ɡəkˈɛnt ˈibərkimən.
184_165032_0032|ער האט געזאגט זיין זון וועט דאס אייביג געדענקען. און גראדע, איך האב געדרייווט דעם... מ'האט געמאכט א שיינע גאו קארט, מ'האט עס דעקארעיטעד פאר דעם יונגל,|ɛr hut ɡəzˈuɡt zaːn zin vɛt dus ˈajbiɡ ɡədˈɛnkən. in ɡrˈadə, ix hub ɡədrˈajvt dejm mhut ɡəmˈaxt a ʃˈajnə ɡi kart, mhut ɛs dˈɛkarajtəd far dejm jinɡl,
184_165032_0033|און איך האב אים גענומען צו די קאר נאכדעם, און ער האט זיך נישט געקענט אויפהערן באדאנקען, דער יונגל. ער איז געווען אזוי אימפרעסד אז אלעס האט מען געמאכט פאר אים? ער האט זיך נישט געקענט גלייבן.|in ix hub ejm ɡənˈimən ʦi də kar nuxdˈejm, in ɛr hut zix niʃt ɡəkˈɛnt ˈoʊfhirn badˈankən, dɛr jinɡl. ɛr iz ɡəvˈejn azˈɔj ˈimfrəzd az ˈaləs hut mɛn ɡəmˈaxt far ejm ? ɛr hut zix niʃt ɡəkˈɛnt ɡlaːbn.
